Arrival_time,Stop_id,Bus_id,Line_id,Arrival_delay,Dwell_time,Scheduled_travel_time,Upstream_stop_delay,Recurrent_delay
02/05/2022 14:59,10033,41752,1,32,24,62,17,49.63432836
02/05/2022 15:13,10033,41366,1,46,35,62,36,49.61029412
02/05/2022 15:20,10033,44399,1,47,45,68,17,49.51824818
02/05/2022 15:29,10033,41354,1,156,27,68,145,49.54347826
02/05/2022 15:39,10033,41365,1,257,22,68,130,51.44137931
02/05/2022 15:43,10033,41753,1,96,0,68,89,52.2739726
02/05/2022 15:50,10033,41374,1,90,32,68,95,52.42857143
02/05/2022 15:57,10033,41757,1,94,40,68,85,52.28378378
02/05/2022 16:04,10033,41373,1,78,28,68,64,52.18120805
02/05/2022 16:14,10033,44058,1,292,63,68,248,52.19333333
02/05/2022 16:20,10033,44066,1,346,30,68,333,52.17218543
02/05/2022 16:21,10033,44069,1,37,18,68,43,52.16447368
02/05/2022 16:42,10033,41357,1,183,32,68,164,53.43448276
02/05/2022 16:52,10033,41752,1,40,35,68,7,53.44520548
02/05/2022 17:00,10033,41345,1,98,36,68,81,53.53061224
02/05/2022 17:06,10033,41366,1,65,23,68,80,53.5
02/05/2022 17:12,10033,44399,1,-1,37,68,-17,53.34228188
02/05/2022 17:20,10033,41351,1,84,30,68,85,53.3
02/05/2022 17:28,10033,41365,1,144,20,68,138,53.19205298
02/05/2022 17:35,10033,41753,1,174,0,68,205,50.63945578
02/05/2022 17:40,10033,41360,1,80,52,68,51,50.5472973
02/05/2022 17:44,10033,41374,1,-41,26,68,-49,50.51006711
02/05/2022 17:59,10033,41373,1,200,34,68,172,50.55629139
02/05/2022 18:05,10033,44058,1,203,17,68,201,50.63157895
02/05/2022 18:19,10033,44069,1,200,49,62,170,50.68831169
02/05/2022 18:24,10033,44064,1,73,23,62,70,50.63870968
02/05/2022 18:36,10033,41357,1,474,57,62,431,44.21705426
02/05/2022 18:43,10033,41752,1,32,28,62,21,44.24615385
02/05/2022 18:59,10033,44399,1,44,23,57,5,44.5
02/05/2022 19:05,10033,41365,1,2,16,57,0,44.71428571
02/05/2022 19:14,10033,41753,1,91,0,57,119,44.70149254
02/05/2022 19:24,10033,41360,1,107,38,57,92,44.58518519
02/05/2022 19:33,10033,41373,1,101,16,57,99,38.17525773
02/05/2022 19:52,10033,44066,1,204,20,57,210,38.2244898
02/05/2022 19:59,10033,44064,1,-24,0,57,6,38.15151515
02/05/2022 20:13,10033,44069,1,249,20,57,252,38.04
02/05/2022 20:17,10033,41752,1,-52,23,57,-53,38
02/05/2022 20:29,10033,41366,1,64,37,57,45,35.53932584
02/05/2022 20:39,10033,44399,1,135,36,51,113,35.57777778
02/05/2022 20:51,10033,41753,1,339,0,51,336,35.59340659
02/05/2022 21:01,10033,41360,1,245,44,51,199,35.79347826
02/05/2022 21:12,10033,41373,1,211,17,51,200,35.97849462
02/05/2022 21:25,10033,44066,1,287,20,51,286,36.07446809
02/05/2022 21:33,10033,44069,1,1,18,51,-4,34.01612903
02/05/2022 21:53,10033,41752,1,482,27,51,463,34.07936508
02/05/2022 21:57,10033,41366,1,18,24,51,9,34.21875
02/05/2022 22:12,10033,41753,1,66,0,51,93,34.24615385
03/05/2022 06:05,10033,41361,1,11,14,46,8,29.37681159
03/05/2022 06:23,10033,41753,1,82,0,46,102,38.43119266
03/05/2022 06:32,10033,41367,1,10,16,51,10,38.31818182
03/05/2022 06:46,10033,41352,1,198,16,51,197,38.28828829
03/05/2022 06:55,10033,41376,1,119,19,51,120,38.26785714
03/05/2022 07:06,10033,41374,1,109,17,57,114,38.20353982
03/05/2022 07:15,10033,44400,1,-16,17,57,-31,38.1754386
03/05/2022 07:28,10033,44058,1,188,19,57,165,38.32173913
03/05/2022 07:33,10033,41361,1,-9,20,57,-5,48.88976378
03/05/2022 09:28,10033,44064,1,143,25,62,131,50.96052632
03/05/2022 09:38,10033,44066,1,308,27,62,299,49.55263158
03/05/2022 09:47,10033,41348,1,365,21,62,314,49.50434783
03/05/2022 09:54,10033,41753,1,240,0,62,236,49.87068966
03/05/2022 10:03,10033,41367,1,165,39,62,110,50.00854701
03/05/2022 10:09,10033,44397,1,48,29,62,23,50.24576271
03/05/2022 10:18,10033,41376,1,32,19,62,38,50.31092437
03/05/2022 10:35,10033,44061,1,502,25,62,494,50.2
03/05/2022 10:42,10033,41353,1,442,39,62,424,52.72173913
03/05/2022 11:00,10033,41361,1,45,21,62,39,52.5
03/05/2022 11:15,10033,44064,1,385,29,62,372,52.45378151
03/05/2022 11:20,10033,44066,1,241,29,62,220,52.4
03/05/2022 11:28,10033,41348,1,175,47,62,145,52.41322314
03/05/2022 11:41,10033,41753,1,440,0,62,439,51.14035088
03/05/2022 11:44,10033,41367,1,131,21,62,103,51.24347826
03/05/2022 12:06,10033,41376,1,399,43,62,374,51.82905983
03/05/2022 12:22,10033,41353,1,354,24,62,345,51.76271186
03/05/2022 12:27,10033,41752,1,132,16,62,81,51.72268908
03/05/2022 12:49,10033,41361,1,406,21,62,408,50.43859649
03/05/2022 12:53,10033,44064,1,127,29,62,112,50.33913043
03/05/2022 13:14,10033,41348,1,326,36,62,294,50.25641026
03/05/2022 13:17,10033,41753,1,44,0,62,66,50.3220339
03/05/2022 13:31,10033,41367,1,324,40,62,296,50.23529412
03/05/2022 13:33,10033,44397,1,6,26,62,7,48.21238938
03/05/2022 13:51,10033,44061,1,30,27,62,-6,48.10434783
03/05/2022 14:08,10033,41353,1,522,25,62,494,48.30172414
03/05/2022 14:06,10033,41752,1,-55,28,62,-55,48.44444444
03/05/2022 14:27,10033,41361,1,192,23,62,185,48.45378151
03/05/2022 14:52,10033,44066,1,613,0,62,624,50.90769231
03/05/2022 14:52,10033,41348,1,101,32,62,74,50.90839695
03/05/2022 15:06,10033,44056,1,58,26,62,40,50.95488722
03/05/2022 15:22,10033,44397,1,167,36,68,144,51.04444444
03/05/2022 15:30,10033,41376,1,226,34,68,219,51.07352941
03/05/2022 15:36,10033,44061,1,59,23,68,51,50.63265306
03/05/2022 15:50,10033,41353,1,92,28,68,42,50.67785235
03/05/2022 16:01,10033,41752,1,323,37,68,307,50.94
03/05/2022 16:05,10033,44058,1,153,29,68,140,50.91390728
03/05/2022 16:19,10033,41349,1,236,23,68,231,50.92156863
03/05/2022 16:37,10033,44064,1,997,57,68,953,50.91558442
03/05/2022 16:38,10033,41356,1,668,50,68,625,50.94193548
03/05/2022 16:56,10033,41357,1,643,41,68,615,52.58955224
03/05/2022 17:05,10033,41753,1,811,0,68,817,52.60740741
03/05/2022 17:14,10033,44056,1,897,39,68,875,52.67647059
03/05/2022 17:19,10033,41367,1,851,45,68,833,52.66423358
03/05/2022 17:21,10033,44397,1,539,60,68,497,52.57971014
03/05/2022 17:34,10033,41755,1,128,36,68,74,53.3381295
03/05/2022 17:52,10033,41353,1,468,42,68,428,53.42553191
03/05/2022 17:52,10033,41752,1,138,44,68,107,53.51408451
03/05/2022 18:07,10033,41361,1,310,19,68,304,53.53472222
03/05/2022 18:27,10033,44064,1,681,26,62,682,53.51369863
03/05/2022 18:28,10033,44066,1,344,26,62,324,53.3877551
03/05/2022 18:58,10033,41357,1,1365,27,62,1364,45.68421053
03/05/2022 19:08,10033,44061,1,157,44,57,135,46.06779661
03/05/2022 19:14,10033,41755,1,84,42,57,68,45.97478992
03/05/2022 19:23,10033,41372,1,88,21,57,74,45.85
03/05/2022 19:30,10033,44058,1,-38,31,57,-44,38.83516484
03/05/2022 19:42,10033,41361,1,126,29,57,113,38.76086957
03/05/2022 19:50,10033,41349,1,40,0,57,65,38.78494624
03/05/2022 19:59,10033,44066,1,31,47,57,11,38.71276596
03/05/2022 20:10,10033,41348,1,66,18,57,66,38.62105263
03/05/2022 20:19,10033,41753,1,57,0,57,91,38.625
03/05/2022 20:30,10033,41367,1,113,16,57,109,36.41414141
03/05/2022 20:37,10033,44397,1,27,21,51,23,36.5
03/05/2022 20:49,10033,41755,1,176,30,51,165,36.47524752
03/05/2022 20:58,10033,41372,1,110,25,51,101,36.43137255
03/05/2022 21:12,10033,44058,1,216,49,51,170,36.41747573
03/05/2022 21:21,10033,41349,1,51,17,51,35,36.52884615
03/05/2022 21:34,10033,41348,1,59,18,51,57,35.15384615
03/05/2022 21:47,10033,41753,1,133,0,51,154,35.15151515
03/05/2022 21:58,10033,41367,1,104,31,51,84,35.07462687
03/05/2022 22:11,10033,41755,1,14,20,51,15,35.14705882
04/05/2022 06:10,10033,41351,1,304,16,46,304,29.43283582
04/05/2022 06:23,10033,41752,1,97,13,46,90,39.5042735
04/05/2022 06:37,10033,44069,1,294,20,51,285,39.50847458
04/05/2022 06:45,10033,41374,1,135,10,51,139,39.51260504
04/05/2022 06:54,10033,41376,1,94,23,51,89,39.49166667
04/05/2022 07:09,10033,41360,1,296,20,57,286,39.43801653
04/05/2022 07:18,10033,42622,1,184,17,57,185,39.5
04/05/2022 07:25,10033,41366,1,-6,17,57,4,39.49593496
04/05/2022 07:33,10033,41351,1,-3,33,57,-23,54.02272727
04/05/2022 09:28,10033,44061,1,153,22,62,137,49.83544304
04/05/2022 09:36,10033,41372,1,139,30,62,105,50.46086957
04/05/2022 09:44,10033,41364,1,164,20,62,152,50.59482759
04/05/2022 09:53,10033,41752,1,150,20,62,139,50.62393162
04/05/2022 10:04,10033,44069,1,210,22,62,202,50.6440678
04/05/2022 10:10,10033,44397,1,128,34,62,108,50.62184874
04/05/2022 10:20,10033,41376,1,147,30,62,138,50.6
04/05/2022 10:30,10033,41370,1,239,22,62,227,50.52066116
04/05/2022 10:36,10033,41354,1,101,25,62,84,51.22222222
04/05/2022 10:54,10033,41366,1,142,30,62,114,51.29411765
04/05/2022 11:03,10033,41351,1,221,45,62,186,51.36666667
04/05/2022 11:09,10033,44061,1,50,17,62,50,51.37190083
04/05/2022 11:19,10033,41372,1,143,20,62,134,51.31967213
04/05/2022 11:28,10033,41364,1,188,28,62,162,51.31707317
04/05/2022 11:34,10033,41752,1,62,38,62,36,50.75438596
04/05/2022 11:49,10033,44069,1,407,43,62,386,50.74782609
04/05/2022 11:52,10033,44397,1,76,22,62,73,50.65517241
04/05/2022 12:15,10033,41370,1,435,33,62,431,50.63559322
04/05/2022 12:23,10033,41354,1,375,32,62,359,50.48739496
04/05/2022 12:33,10033,44400,1,491,51,62,459,50.45
04/05/2022 12:37,10033,41366,1,190,32,62,172,50.71551724
04/05/2022 13:01,10033,44061,1,611,25,62,600,50.69491525
04/05/2022 13:01,10033,41372,1,106,27,62,96,50.67226891
04/05/2022 13:20,10033,41752,1,225,29,62,210,50.76033058
04/05/2022 13:29,10033,44069,1,239,36,62,212,50.73770492
04/05/2022 13:36,10033,44397,1,161,29,62,131,50.5862069
04/05/2022 13:45,10033,41376,1,178,31,62,165,50.69230769
04/05/2022 13:55,10033,41370,1,272,54,62,205,50.63559322
04/05/2022 14:04,10033,41354,1,311,41,62,278,50.84033613
04/05/2022 14:09,10033,44400,1,131,31,62,94,50.86666667
04/05/2022 14:26,10033,41366,1,555,24,62,534,51.00826446
04/05/2022 14:26,10033,41351,1,112,20,62,118,51.07377049
04/05/2022 14:42,10033,41372,1,70,29,62,53,49.89393939
04/05/2022 14:56,10033,41364,1,318,21,62,315,49.89473684
04/05/2022 15:05,10033,41752,1,388,25,62,378,49.85074627
04/05/2022 15:10,10033,41369,1,311,26,62,305,49.82962963
04/05/2022 15:16,10033,44069,1,230,30,62,211,49.77205882
04/05/2022 15:23,10033,44397,1,201,32,68,185,49.7810219
04/05/2022 15:32,10033,41376,1,316,92,68,244,49.79710145
04/05/2022 15:43,10033,41370,1,476,61,68,445,49.48275862
04/05/2022 15:45,10033,41753,1,176,0,68,150,49.40410959
04/05/2022 16:01,10033,44400,1,329,23,68,308,49.77702703
04/05/2022 16:11,10033,41366,1,477,40,68,451,49.88590604
04/05/2022 16:11,10033,41351,1,120,34,68,96,49.91333333
04/05/2022 16:23,10033,44061,1,119,32,68,90,50.05263158
04/05/2022 16:35,10033,41372,1,143,21,68,127,51.16438356
04/05/2022 16:44,10033,41364,1,348,29,68,327,51.24489796
04/05/2022 16:55,10033,41348,1,542,59,68,490,51.30405405
04/05/2022 16:56,10033,41752,1,262,30,68,245,51.36912752
04/05/2022 17:18,10033,44397,1,368,46,68,323,51.36423841
04/05/2022 17:21,10033,41357,1,151,21,68,157,51.46710526
04/05/2022 17:35,10033,41753,1,200,0,68,224,53.71428571
04/05/2022 17:39,10033,41368,1,2,21,68,-7,53.64864865
04/05/2022 17:50,10033,44400,1,21,19,68,-40,53.66
04/05/2022 18:05,10033,41351,1,227,29,68,216,53.92763158
04/05/2022 18:13,10033,41346,1,264,21,68,258,53.90196078
04/05/2022 18:17,10033,44061,1,109,55,62,67,53.8961039
04/05/2022 18:29,10033,41364,1,56,36,62,45,45.68656716
04/05/2022 18:52,10033,41348,1,986,0,62,991,45.62222222
04/05/2022 18:48,10033,41752,1,351,37,62,309,45.70588235
04/05/2022 19:10,10033,41370,1,326,42,57,292,46.20863309
04/05/2022 19:15,10033,41753,1,102,0,57,106,46.22857143
04/05/2022 19:24,10033,41368,1,115,22,57,105,46.27659574
04/05/2022 19:35,10033,41366,1,221,37,57,200,39.42574257
04/05/2022 19:45,10033,41351,1,282,21,57,274,39.44117647
04/05/2022 19:51,10033,41346,1,149,34,57,136,39.48543689
04/05/2022 19:59,10033,41372,1,19,20,57,23,39.45192308
04/05/2022 20:11,10033,41364,1,123,34,57,112,39.39047619
04/05/2022 20:18,10033,41752,1,30,70,57,-18,39.33962264
04/05/2022 20:30,10033,44069,1,142,73,57,97,39.37623762
04/05/2022 20:38,10033,44397,1,58,16,51,61,39.2745098
04/05/2022 20:48,10033,41753,1,131,0,51,155,39.2038835
04/05/2022 20:59,10033,41368,1,154,21,51,148,39.08653846
04/05/2022 21:13,10033,41366,1,250,32,51,235,39.05714286
04/05/2022 21:28,10033,41346,1,427,13,51,409,39.00943396
04/05/2022 21:33,10033,41364,1,28,29,51,16,38.72727273
04/05/2022 22:00,10033,44069,1,229,23,51,222,38.58823529
04/05/2022 22:15,10033,41753,1,237,0,51,238,38.53623188
05/05/2022 06:05,10033,41355,1,-9,17,46,-15,29.74193548
05/05/2022 06:25,10033,41752,1,205,15,46,202,37.90178571
05/05/2022 06:33,10033,41364,1,110,22,51,103,37.86725664
05/05/2022 06:44,10033,41376,1,59,14,51,65,37.85087719
05/05/2022 07:04,10033,41359,1,672,14,51,651,37.79130435
05/05/2022 07:04,10033,41343,1,23,24,57,-14,37.96551724
05/05/2022 07:26,10033,41361,1,57,25,57,56,38.66101695
05/05/2022 07:34,10033,41355,1,64,21,57,49,48.0859375
05/05/2022 09:28,10033,41365,1,174,22,62,155,49.75163399
05/05/2022 09:47,10033,41348,1,363,22,62,348,48.6173913
05/05/2022 09:51,10033,41752,1,66,18,62,70,48.67241379
05/05/2022 10:01,10033,41364,1,37,14,62,50,48.5982906
05/05/2022 10:09,10033,44400,1,45,30,62,28,48.48305085
05/05/2022 10:20,10033,41359,1,155,18,62,131,48.48739496
05/05/2022 10:31,10033,44059,1,280,39,62,257,48.65
05/05/2022 10:40,10033,41367,1,327,30,62,306,49.80701754
05/05/2022 10:43,10033,41756,1,44,21,62,47,49.83478261
05/05/2022 11:00,10033,41355,1,33,28,62,21,49.69230769
05/05/2022 11:08,10033,41365,1,-6,23,62,-22,49.66101695
05/05/2022 11:29,10033,41348,1,245,37,62,227,49.70588235
05/05/2022 11:33,10033,41752,1,-10,32,62,-22,50.76521739
05/05/2022 11:45,10033,41364,1,180,41,62,157,50.68965517
05/05/2022 11:52,10033,44400,1,98,31,62,76,50.63247863
05/05/2022 12:02,10033,41359,1,158,31,62,121,50.65254237
05/05/2022 12:10,10033,44059,1,164,32,62,157,50.79831933
05/05/2022 12:22,10033,41367,1,367,34,62,345,50.68333333
05/05/2022 12:26,10033,41756,1,69,33,62,57,50.67768595
05/05/2022 12:42,10033,41361,1,475,23,62,466,50.93636364
05/05/2022 12:48,10033,41355,1,353,37,62,328,50.90990991
05/05/2022 13:01,10033,41365,1,586,21,62,560,50.90178571
05/05/2022 13:14,10033,41348,1,362,27,62,362,51.04424779
05/05/2022 13:17,10033,41752,1,41,17,62,47,50.90350877
05/05/2022 13:34,10033,44400,1,41,23,62,-12,51.87155963
05/05/2022 13:53,10033,44059,1,184,30,62,151,52.23423423
05/05/2022 14:03,10033,41367,1,250,109,62,164,52.34821429
05/05/2022 14:08,10033,41756,1,21,27,62,9,52.2300885
05/05/2022 14:20,10033,41361,1,214,28,62,209,52.18421053
05/05/2022 14:26,10033,41355,1,83,34,62,50,52.06956522
05/05/2022 14:40,10033,41365,1,401,48,62,369,51.2734375
05/05/2022 14:44,10033,41346,1,182,26,62,128,51.23255814
05/05/2022 15:01,10033,41752,1,175,121,62,69,51.5648855
05/05/2022 15:10,10033,41371,1,287,38,62,279,51.53030303
05/05/2022 15:17,10033,41364,1,298,46,62,259,51.38345865
05/05/2022 15:19,10033,44400,1,-9,27,68,-12,51.41044776
05/05/2022 15:42,10033,44059,1,422,54,68,373,52.17857143
05/05/2022 15:42,10033,44398,1,35,34,68,14,52.25531915
05/05/2022 16:01,10033,41756,1,339,30,68,330,52.38461538
05/05/2022 16:15,10033,41355,1,358,33,68,352,52.31034483
05/05/2022 16:18,10033,41351,1,222,26,68,229,52.23287671
05/05/2022 16:30,10033,41366,1,187,27,68,161,52.09459459
05/05/2022 16:40,10033,41348,1,69,26,68,61,53.09722222
05/05/2022 16:47,10033,44065,1,73,33,68,56,53.07586207
05/05/2022 16:56,10033,41752,1,251,28,68,238,53.06849315
05/05/2022 17:06,10033,41371,1,412,32,68,396,53.06802721
05/05/2022 17:11,10033,41364,1,371,25,68,361,53.06081081
05/05/2022 17:15,10033,44400,1,177,37,68,165,53.06040268
05/05/2022 17:21,10033,41350,1,155,26,68,160,52.99333333
05/05/2022 17:29,10033,44059,1,201,28,68,199,52.88741722
05/05/2022 17:34,10033,44398,1,166,30,68,168,53.04166667
05/05/2022 17:43,10033,41377,1,262,27,68,243,52.92413793
05/05/2022 17:45,10033,41367,1,51,28,68,30,52.97260274
05/05/2022 18:03,10033,41361,1,442,29,68,409,53.11486486
05/05/2022 18:06,10033,41355,1,254,26,68,228,53.24161074
05/05/2022 18:19,10033,41365,1,207,21,62,196,53.35099338
05/05/2022 18:32,10033,41348,1,199,29,62,200,46.453125
05/05/2022 18:36,10033,44065,1,56,27,62,44,46.34108527
05/05/2022 18:53,10033,41364,1,174,26,62,176,46.30534351
05/05/2022 19:00,10033,44400,1,103,24,57,91,46.21212121
05/05/2022 19:15,10033,44059,1,579,25,57,571,46.20300752
05/05/2022 19:13,10033,44398,1,5,24,57,-1,46.15671642
05/05/2022 19:33,10033,41361,1,99,24,57,91,37.40625
05/05/2022 19:46,10033,41355,1,369,29,57,357,37.44329897
05/05/2022 19:52,10033,41351,1,176,43,57,143,37.46938776
05/05/2022 19:59,10033,41346,1,2,10,57,19,37.56565657
05/05/2022 20:09,10033,41348,1,-18,35,57,-41,37.49
05/05/2022 20:20,10033,41752,1,103,21,57,107,37.56435644
05/05/2022 20:30,10033,41364,1,100,26,57,86,37.23469388
05/05/2022 20:38,10033,44400,1,84,21,51,62,37.31313131
05/05/2022 20:50,10033,44398,1,246,26,51,241,37.46
05/05/2022 20:59,10033,41377,1,164,25,51,139,37.38613861
05/05/2022 21:14,10033,41361,1,295,21,51,285,37.51960784
05/05/2022 21:25,10033,41351,1,280,35,51,258,37.54368932
05/05/2022 21:36,10033,41348,1,206,18,51,208,36.3880597
05/05/2022 21:46,10033,41752,1,59,11,51,54,36.30882353
05/05/2022 21:58,10033,41364,1,104,24,51,81,36.43478261
05/05/2022 22:14,10033,44398,1,200,25,51,193,36.62857143
06/05/2022 06:09,10033,41371,1,206,12,46,215,29.54545455
06/05/2022 06:22,10033,41752,1,71,15,46,62,37.50877193
06/05/2022 06:32,10033,41355,1,42,15,51,46,37.53043478
06/05/2022 06:47,10033,41366,1,268,14,51,269,37.48275862
06/05/2022 06:54,10033,41358,1,109,19,51,105,37.47008547
06/05/2022 07:08,10033,41374,1,224,17,57,213,37.45762712
06/05/2022 07:18,10033,44398,1,193,22,57,189,37.57142857
06/05/2022 07:26,10033,41354,1,74,17,57,70,37.58333333
06/05/2022 07:36,10033,41371,1,190,40,57,174,47.625
06/05/2022 09:27,10033,44061,1,124,44,62,107,52.09933775
06/05/2022 09:35,10033,41347,1,132,27,62,125,47.48672566
06/05/2022 09:47,10033,41351,1,314,24,62,314,47.43859649
06/05/2022 09:54,10033,41752,1,202,17,62,158,47.35652174
06/05/2022 10:04,10033,41355,1,204,22,62,202,47.71551724
06/05/2022 10:11,10033,44399,1,184,34,62,154,47.66666667
06/05/2022 10:19,10033,41358,1,100,13,62,62,47.75423729
06/05/2022 10:28,10033,41370,1,80,22,62,74,48.08403361
06/05/2022 10:39,10033,41343,1,284,30,62,274,51.64545455
06/05/2022 10:45,10033,41757,1,145,15,62,101,51.55855856
06/05/2022 11:03,10033,41371,1,229,25,62,177,51.86725664
06/05/2022 11:12,10033,44061,1,223,26,62,219,52.19298246
06/05/2022 11:18,10033,41347,1,128,34,62,113,52.08695652
06/05/2022 11:36,10033,41351,1,630,27,62,613,52.00862069
06/05/2022 11:35,10033,41752,1,74,31,62,66,49.44
06/05/2022 11:56,10033,44399,1,330,22,62,314,49.23529412
06/05/2022 12:13,10033,41370,1,339,27,62,334,49.33653846
06/05/2022 12:26,10033,41757,1,60,23,62,56,49.26415094
06/05/2022 12:47,10033,41371,1,256,23,62,241,50.39805825
06/05/2022 13:06,10033,41347,1,427,56,62,375,50.43269231
06/05/2022 13:20,10033,41351,1,700,49,62,664,50.5047619
06/05/2022 13:19,10033,41752,1,157,44,62,129,50.49056604
06/05/2022 13:35,10033,44399,1,122,35,62,105,54.1559633
06/05/2022 13:52,10033,41370,1,104,27,62,84,54.05405405
06/05/2022 14:10,10033,41757,1,160,43,62,82,54.10619469
06/05/2022 14:24,10033,41354,1,457,48,62,439,54.48245614
06/05/2022 14:31,10033,41371,1,377,42,62,351,54.28695652
06/05/2022 14:35,10033,44061,1,75,20,62,55,53.91803279
06/05/2022 15:08,10033,41351,1,1073,32,62,1066,53.99193548
06/05/2022 15:06,10033,41752,1,457,50,62,430,53.856
06/05/2022 15:40,10033,41370,1,303,27,68,302,54.49264706
06/05/2022 15:51,10033,41756,1,558,59,68,531,54.40145985
06/05/2022 15:53,10033,41343,1,256,25,68,267,54.26811594
06/05/2022 16:14,10033,41354,1,656,28,68,637,54.04285714
06/05/2022 16:29,10033,41376,1,165,44,68,145,54.11805556
06/05/2022 16:39,10033,41347,1,352,28,68,351,50.26811594
06/05/2022 16:53,10033,41351,1,854,34,68,799,50.20143885
06/05/2022 16:51,10033,41375,1,319,46,68,293,50.47857143
06/05/2022 17:08,10033,41355,1,190,16,68,160,51.05594406
06/05/2022 17:28,10033,41370,1,130,38,68,117,51.35172414
06/05/2022 17:43,10033,41367,1,232,42,68,224,53.67883212
06/05/2022 17:46,10033,41343,1,111,42,68,105,53.53623188
06/05/2022 17:51,10033,41757,1,60,42,68,42,53.38129496
06/05/2022 18:01,10033,41354,1,349,33,68,347,53.31428571
06/05/2022 18:03,10033,41371,1,85,60,68,36,53.19858156
06/05/2022 18:16,10033,44061,1,52,24,62,43,53.11888112
06/05/2022 18:27,10033,41347,1,269,28,62,238,53.07638889
06/05/2022 18:37,10033,41351,1,519,31,62,509,44.56692913
06/05/2022 18:39,10033,41375,1,250,22,62,247,44.5390625
06/05/2022 19:00,10033,44399,1,151,20,57,150,44.48091603
06/05/2022 19:24,10033,41367,1,115,30,57,103,44.43609023
06/05/2022 19:33,10033,41354,1,125,38,57,98,41.3877551
06/05/2022 19:41,10033,41371,1,62,26,57,55,41.43434343
